variable,count,mean,std,min,25%,50%,75%,max
colombia_cocoa_price_cop_kg_log_return,52.0,0.01413851431131318,0.10863726698894988,-0.3143519484619001,-0.016014295802142014,0.01791461085551512,0.03954975879806623,0.48776987478691003
world_cocoa_price_usd_mt_log_return,52.0,0.01624391877622779,0.105962708501658,-0.25628332305931156,-0.0365255498781347,0.024491947109581615,0.04378395252932544,0.3177182492976635
eu_hicp_chocolate_index_log_return,52.0,0.008555556007831675,0.008560418862288451,-0.004860572179416596,0.0008227630317238663,0.009258306829473453,0.013996087907203678,0.028738184656156476
cop_usd_exchange_rate_log_return,52.0,-0.0004497274651750454,0.03179454267690472,-0.07565786164761938,-0.017918902022099482,-0.006519057683994049,0.015456708910819059,0.10542629179217715
brent_oil_usd_bbl_log_return,52.0,-0.0023720420094933067,0.07462182557271407,-0.12200326060405361,-0.05612040334077609,-0.007497494186317473,0.051554161594754705,0.18825811991214964
