variable,count,mean,std,min,25%,50%,75%,max,missing_observations,skewness,kurtosis,iqr,coefficient_of_variation,series_form,base_variable,label,unit,source_block
nasa_precipitation_mm_day_log_return,52.0,0.08513155097045527,0.8965406865526033,-1.6253687345062946,-0.3741870005814809,0.057971312494181595,0.4714344876549368,1.845826690498331,1,0.1511417471065464,-0.22833446295867343,0.8456214882364177,10.531238727974614,log_return,nasa_precipitation_mm_day,NASA precipitation,mm/day,climate_extension
nasa_temperature_c_log_return,52.0,-0.00300635008915637,0.02946434380967561,-0.0697133326132162,-0.015968694377036644,0.0007770009333671603,0.013228377975561305,0.07725427784308675,1,-0.21674054414847999,0.6275647978346997,0.02919707235259795,9.800702824315373,log_return,nasa_temperature_c,NASA air temperature,degC,climate_extension
nasa_temperature_max_c_log_return,52.0,-0.005172018338347995,0.04400752437752792,-0.187069084053668,-0.019097407144630905,0.002050871991549348,0.014111581213973944,0.1372958498799652,1,-0.8926009691318492,6.389089636597639,0.03320898835860485,8.508771914289936,log_return,nasa_temperature_max_c,NASA max air temperature,degC,climate_extension
nasa_temperature_min_c_log_return,52.0,-0.0016221469728054773,0.03620844213411549,-0.08015532662742536,-0.029661009752997892,0.00026341671941982107,0.021034543903919095,0.10389627566482774,1,0.2761827703154884,0.21163018108906462,0.05069555365691698,22.32130795860844,log_return,nasa_temperature_min_c,NASA min air temperature,degC,climate_extension
nasa_relative_humidity_pct_log_return,52.0,0.008245441155657661,0.07204202278819358,-0.26862406581599774,-0.016297394451477452,0.006881937804647749,0.0180479274178877,0.17857872115381687,1,-0.4279657825862231,4.558239383033214,0.03434532186936515,8.737194460330542,log_return,nasa_relative_humidity_pct,NASA relative humidity,%,climate_extension
nasa_wind_speed_ms_log_return,52.0,0.011064695094299274,0.1002334784110966,-0.2231435513142097,-0.07027164665364397,0.0,0.07559165603367568,0.22314355131420976,1,-0.13051653766355953,0.10195189780175484,0.14586330268731965,9.058855897686566,log_return,nasa_wind_speed_ms,NASA wind speed,m/s,climate_extension
nasa_surface_solar_radiation_mj_m2_day_log_return,52.0,-0.00039645653580679493,0.08182198636575248,-0.16904886091236884,-0.05404240285000851,-0.002252133715677468,0.06269900218122015,0.17613750893827912,1,0.06654133536468987,-0.2853116564893332,0.11674140503122866,206.3832450113189,log_return,nasa_surface_solar_radiation_mj_m2_day,NASA surface solar radiation,MJ/m^2/day,climate_extension
